id,R_RELAT,HHFAMINC,age_category,R_SEX,WORKER,TRPTRANS,TRAVDAY,time_of_day,WHYTRP1S
90000130021,7,11,3,2,2,3,1,30,5
90000130021,7,11,3,2,2,3,1,33,1
90000130022,1,11,4,1,1,3,1,15,5
90000130022,1,11,4,1,1,3,1,16,5
90000130022,1,11,4,1,1,3,1,17,1
90000130161,7,7,3,2,1,1,4,20,5
90000130161,7,7,3,2,1,1,4,29,3
90000130161,7,7,3,2,1,1,4,33,1
90000130162,1,7,4,1,1,1,4,20,5
90000130162,1,7,4,1,1,1,4,29,3
90000130162,1,7,4,1,1,1,4,33,1
90000130391,7,7,3,1,1,1,5,35,3
90000130391,7,7,3,1,1,1,5,37,1
90000130421,7,11,4,1,1,3,6,31,5
90000130421,7,11,4,1,1,3,6,34,1
90000130422,1,11,3,2,1,3,6,31,5
90000130422,1,11,3,2,1,3,6,34,1
90000130431,7,6,5,1,2,20,3,34,5
90000130441,7,7,3,2,1,20,6,25,3
90000130441,7,7,3,2,1,20,6,25,1
90000130442,1,7,3,1,1,20,6,25,3
90000130442,1,7,3,1,1,20,6,25,1
90000130451,7,6,3,1,1,1,2,28,5
90000130451,7,6,3,1,1,1,2,28,1
90000130451,7,6,3,1,1,1,2,33,5
90000130451,7,6,3,1,1,1,2,33,3
90000130451,7,6,3,1,1,1,2,35,1
90000130452,1,6,3,2,1,1,2,28,4
90000130452,1,6,3,2,1,1,2,33,3
90000130452,1,6,3,2,1,1,2,35,1
90000130681,7,10,4,1,1,3,1,25,5
90000130681,7,10,4,1,1,3,1,39,1
90000130682,1,10,3,2,2,3,1,25,5
90000130682,1,10,3,2,2,3,1,39,1
90000130811,7,6,5,2,2,3,5,21,5
90000130811,7,6,5,2,2,3,5,25,3
90000130811,7,6,5,2,2,3,5,27,1
90000130812,1,6,4,1,1,4,5,23,3
90000130812,1,6,4,1,1,4,5,23,1
90000130812,1,6,4,1,1,4,5,30,2
90000130812,1,6,4,1,1,4,5,34,1
90000130861,7,6,5,1,2,20,1,23,5
90000130991,7,11,3,1,1,1,4,18,5
90000130991,7,11,3,1,1,1,4,18,1
90000131221,7,11,5,2,1,20,7,21,5
90000131221,7,11,5,2,1,20,7,23,3
90000131221,7,11,5,2,1,20,7,24,1
90000131222,1,11,5,1,2,20,7,21,5
90000131222,1,11,5,1,2,20,7,23,3
90000131222,1,11,5,1,2,20,7,24,1
90000131222,1,11,5,1,2,20,7,35,3
90000131451,7,6,4,2,1,1,7,27,3
90000131451,7,6,4,2,1,1,7,28,3
90000131451,7,6,4,2,1,1,7,32,1
90000131581,7,5,6,1,2,3,4,27,5
90000131581,7,5,6,1,2,3,4,30,1
90000131582,1,5,6,2,2,3,4,25,3
90000131582,1,5,6,2,2,3,4,27,3
90000131582,1,5,6,2,2,3,4,30,1
90000131641,7,5,3,1,2,1,3,25,3
90000131641,7,5,3,1,2,1,3,27,3
90000131641,7,5,3,1,2,1,3,28,1
90000131642,6,5,3,1,2,1,3,25,5
90000131642,6,5,3,1,2,1,3,27,3
90000131642,6,5,3,1,2,1,3,28,1
90000131645,6,5,3,1,1,1,3,25,5
90000131645,6,5,3,1,1,1,3,43,1
90000131672,5,8,3,1,1,4,2,21,3
90000131672,5,8,3,1,1,20,2,21,1
90000131672,5,8,3,1,1,1,2,27,3
90000131672,5,8,3,1,1,4,2,27,1
90000131673,2,8,3,2,1,3,2,15,2
90000131673,2,8,3,2,1,3,2,33,1
90000131831,7,7,3,2,1,3,5,15,2
90000131831,7,7,3,2,1,3,5,35,1
90000131832,1,7,3,1,1,2,5,18,5
90000131832,1,7,3,1,1,2,5,32,1
90000131832,1,7,3,1,1,2,5,37,5
90000131832,1,7,3,1,1,2,5,43,1
90000132371,7,11,4,1,1,3,7,29,3
90000132371,7,11,4,1,1,3,7,30,1
90000132372,1,11,4,1,1,1,7,23,5
90000132372,1,11,4,1,1,1,7,33,1
90000132461,7,11,4,2,1,1,5,16,3
90000132461,7,11,4,2,1,1,5,17,2
90000132461,7,11,4,2,1,1,5,32,3
90000132461,7,11,4,2,1,1,5,32,1
90000132461,7,11,4,2,1,1,5,32,5
90000132461,7,11,4,2,1,1,5,35,3
90000132461,7,11,4,2,1,1,5,35,1
90000132551,7,7,5,2,2,1,1,30,5
90000132551,7,7,5,2,2,1,1,31,1
90000132552,1,7,5,1,2,1,1,30,5
90000132552,1,7,5,1,2,1,1,31,1
90000132681,7,6,3,2,1,1,1,21,4
90000132681,7,6,3,2,1,1,1,26,1
90000132682,1,6,4,1,1,3,1,24,5
90000132682,1,6,4,1,1,3,1,25,3
90000132682,1,6,4,1,1,3,1,26,1
90000132682,1,6,4,1,1,3,1,32,5
90000132682,1,6,4,1,1,3,1,37,1
90000132841,7,11,4,1,1,4,6,16,2
90000132841,7,11,4,1,1,4,6,37,1
90000132842,1,11,4,2,1,2,6,15,2
90000132842,1,11,4,2,1,2,6,31,1
90000132843,2,11,3,2,1,3,6,16,2
90000132843,2,11,3,2,1,3,6,33,1
90000132871,7,7,5,1,2,1,3,23,1
90000132872,1,7,5,2,1,1,3,16,2
90000132872,1,7,5,2,1,1,3,33,1
90000132931,7,6,4,2,1,3,1,25,3
90000132931,7,6,4,2,1,3,1,27,5
90000132931,7,6,4,2,1,3,1,32,3
90000132931,7,6,4,2,1,3,1,34,1
90000133131,7,2,5,1,2,1,6,27,5
90000133131,7,2,5,1,2,1,6,29,1
90000133381,7,3,3,1,2,20,3,22,5
90000133381,7,3,3,1,2,20,3,24,1
90000133541,7,6,3,1,1,20,2,27,5
90000133542,1,6,3,2,2,20,2,27,5
90000133561,7,7,5,1,2,1,1,23,5
90000133561,7,7,5,1,2,1,1,27,1
90000133561,7,7,5,1,2,1,1,38,4
90000133561,7,7,5,1,2,1,1,41,1
90000133601,7,9,4,1,1,4,6,13,2
90000133601,7,9,4,1,1,4,6,33,1
90000133603,2,9,3,2,1,1,6,14,2
90000133603,2,9,3,2,1,1,6,29,1
90000133604,2,9,2,1,2,20,6,14,3
90000133604,2,9,2,1,2,1,6,16,4
90000133604,2,9,2,1,2,1,6,29,1
90000133621,7,9,3,1,1,3,4,33,5
90000133621,7,9,3,1,1,4,4,34,3
90000133621,7,9,3,1,1,4,4,38,1
90000133621,7,9,3,1,1,4,4,40,5
90000133621,7,9,3,1,1,4,4,41,1
90000133661,7,10,5,2,1,1,6,30,5
90000133661,7,10,5,2,1,1,6,33,3
90000133661,7,10,5,2,1,1,6,33,1
90000133661,7,10,5,2,1,20,6,37,5
90000133661,7,10,5,2,1,20,6,40,5
90000133662,1,10,5,1,2,1,6,30,5
90000133662,1,10,5,1,2,1,6,33,3
90000133662,1,10,5,1,2,1,6,33,5
90000133662,1,10,5,1,2,20,6,37,5
90000133662,1,10,5,1,2,20,6,40,5
90000133663,2,10,3,1,1,1,6,38,5
90000133663,2,10,3,1,1,1,6,46,5
90000133801,7,11,4,2,1,3,4,12,2
90000133801,7,11,4,2,1,3,4,43,1
90000133802,1,11,4,2,1,3,4,33,1
90000133981,7,6,4,2,2,1,5,17,5
90000133981,7,6,4,2,2,1,5,31,1
90000133982,1,6,5,1,1,3,5,13,2
90000133982,1,6,5,1,1,3,5,32,1
90000134111,7,7,3,2,1,1,5,18,2
90000134111,7,7,3,2,1,1,5,38,1
90000134401,7,7,5,1,2,8,5,20,5
90000134401,7,7,5,1,2,11,5,28,1
90000134401,7,7,5,1,2,20,5,34,3
90000134401,7,7,5,1,2,20,5,36,1
90000134502,2,11,2,1,2,18,3,25,5
90000134502,2,11,2,1,2,18,3,30,1
90000135092,6,3,5,2,2,1,3,29,3
90000135092,6,3,5,2,2,1,3,30,1
90000135093,6,3,2,2,1,1,3,20,4
90000135093,6,3,2,2,1,1,3,31,1
90000135192,1,7,5,1,2,1,3,23,5
90000135192,1,7,5,1,2,1,3,25,1
90000135252,1,7,5,2,2,1,2,21,5
90000135252,1,7,5,2,2,1,2,23,1
90000135331,7,5,3,2,1,1,6,43,5
90000135331,7,5,3,2,1,1,6,44,1
90000135371,7,6,5,1,1,18,2,21,5
90000135411,7,11,3,2,1,3,4,1,1
90000135411,7,11,3,2,1,3,4,23,2
90000135651,7,9,3,2,1,20,6,26,5
90000135651,7,9,3,2,1,20,6,32,3
90000135651,7,9,3,2,1,20,6,33,5
90000135651,7,9,3,2,1,20,6,35,1
90000135651,7,9,3,2,1,11,6,38,5
90000135651,7,9,3,2,1,20,6,46,5
90000135651,7,9,3,2,1,1,6,48,1
90000135721,7,10,3,1,1,3,5,16,5
90000135721,7,10,3,1,1,3,5,17,1
90000135891,7,9,5,1,2,20,3,19,3
90000135891,7,9,5,1,2,20,3,22,1
90000135891,7,9,5,1,2,3,3,29,3
90000135891,7,9,5,1,2,3,3,32,3
90000135891,7,9,5,1,2,3,3,36,1
90000135892,1,9,5,2,2,3,3,29,3
90000135892,1,9,5,2,2,3,3,32,3
90000135892,1,9,5,2,2,3,3,36,1
90000135941,7,10,4,2,1,1,5,16,2
90000135941,7,10,4,2,1,1,5,37,1
90000135942,1,10,4,1,1,1,5,31,3
90000135942,1,10,4,1,1,1,5,33,3
90000135942,1,10,4,1,1,1,5,34,1
90000136131,7,6,3,2,1,1,2,35,4
90000136131,7,6,3,2,1,1,2,43,1
90000136261,7,10,4,1,1,1,1,19,3
90000136261,7,10,4,1,1,1,1,19,5
90000136261,7,10,4,1,1,1,1,20,1
90000136261,7,10,4,1,1,1,1,24,5
90000136261,7,10,4,1,1,1,1,35,1
90000136571,7,6,3,2,1,1,2,17,2
90000136571,7,6,3,2,1,1,2,19,2
90000136571,7,6,3,2,1,1,2,22,2
90000136571,7,6,3,2,1,1,2,24,2
90000136571,7,6,3,2,1,1,2,25,1
90000136571,7,6,3,2,1,1,2,39,5
90000136571,7,6,3,2,1,1,2,39,1
90000136572,1,6,3,1,1,1,2,18,2
90000136572,1,6,3,1,1,1,2,26,1
90000136572,1,6,3,1,1,1,2,39,5
90000136572,1,6,3,1,1,1,2,39,1
90000136701,7,7,5,1,2,3,1,29,5
90000136701,7,7,5,1,2,3,1,37,1
90000136702,1,7,5,2,2,3,1,29,1
90000136702,1,7,5,2,2,3,1,37,1
90000137041,7,4,5,2,2,3,4,23,3
90000137041,7,4,5,2,2,3,4,24,1
90000137042,1,4,5,1,2,3,4,23,3
90000137042,1,4,5,1,2,4,4,23,1
90000137071,7,6,3,2,1,20,2,15,3
90000137071,7,6,3,2,1,1,2,25,3
90000137071,7,6,3,2,1,1,2,27,3
90000137071,7,6,3,2,1,1,2,30,3
90000137071,7,6,3,2,1,1,2,33,1
90000137611,7,4,6,1,2,1,2,19,5
90000137611,7,4,6,1,2,1,2,21,1
90000137721,7,3,5,1,2,1,2,35,5
90000137721,7,3,5,1,2,1,2,38,1
90000137741,7,1,5,2,2,20,2,19,3
90000137741,7,1,5,2,2,20,2,19,1
90000138121,7,10,5,1,1,4,2,16,2
90000138121,7,10,5,1,1,4,2,39,1
90000138123,2,10,3,1,1,3,2,19,2
90000138123,2,10,3,1,1,3,2,35,1
90000138124,2,10,3,2,1,3,2,15,2
90000138124,2,10,3,2,1,3,2,33,1
90000138212,1,7,4,1,2,1,5,25,5
90000138212,1,7,4,1,2,1,5,26,1
90000138262,1,11,5,2,2,3,5,33,3
90000138262,1,11,5,2,2,3,5,34,1
90000138281,7,6,4,2,1,1,2,25,3
90000138281,7,6,4,2,1,20,2,26,5
90000138281,7,6,4,2,1,8,2,36,1
90000138282,1,6,4,1,1,8,2,36,1
90000138283,2,6,3,2,1,1,2,25,3
90000138283,2,6,3,2,1,1,2,29,2
90000138283,2,6,3,2,1,1,2,35,1
90000138471,7,8,3,1,1,1,6,18,5
90000138471,7,8,3,1,1,1,6,18,2
90000138471,7,8,3,1,1,1,6,35,5
90000138471,7,8,3,1,1,1,6,37,1
90000138541,7,3,5,1,2,1,3,25,3
90000138541,7,3,5,1,2,1,3,27,1
90000138561,7,3,4,1,1,15,3,11,1
90000138561,7,3,4,1,1,15,3,30,1
90000138681,7,6,3,1,1,20,1,29,5
90000138681,7,6,3,1,1,20,1,29,1
90000138891,7,11,4,1,1,2,4,41,5
90000138891,7,11,4,1,1,2,4,41,1
90000138892,1,11,4,2,1,3,4,17,2
90000138892,1,11,4,2,1,3,4,28,1
90000138893,2,11,3,2,2,9,4,17,4
90000138893,2,11,3,2,2,9,4,30,1
90000138961,7,11,4,1,1,3,2,17,4
90000138961,7,11,4,1,1,3,2,18,1
90000138961,7,11,4,1,1,3,2,34,5
90000138961,7,11,4,1,1,3,2,35,1
90000138963,2,11,2,1,2,9,2,15,4
90000138963,2,11,2,1,2,9,2,30,1
90000138991,7,2,5,2,2,3,4,23,5
90000138991,7,2,5,2,2,3,4,35,5
90000138991,7,2,5,2,2,3,4,43,1
90000139011,7,6,3,2,2,20,4,29,3
90000139011,7,6,3,2,2,20,4,31,1
90000139012,3,6,5,1,2,20,4,29,3
90000139012,3,6,5,1,2,20,4,31,1
90000139013,3,6,5,2,2,20,4,29,3
90000139013,3,6,5,2,2,20,4,31,1
90000139061,7,8,5,2,1,11,6,17,1
90000139061,7,8,5,2,1,11,6,35,1
90000139221,7,6,5,2,2,1,5,19,4
90000139221,7,6,5,2,2,1,5,40,1
90000139361,7,6,4,1,1,1,2,21,3
90000139361,7,6,4,1,1,1,2,23,5
90000139361,7,6,4,1,1,1,2,29,1
90000139531,7,4,3,2,1,1,3,40,1
90000139821,7,7,4,1,1,4,1,22,5
90000139821,7,7,4,1,1,4,1,23,1
90000139861,7,3,3,1,1,1,1,38,5
90000139861,7,3,3,1,1,1,1,41,5
90000139861,7,3,3,1,1,1,1,41,1
90000139871,7,6,5,1,2,4,3,38,3
90000139871,7,6,5,1,2,4,3,38,1
90000140371,7,5,4,2,1,1,7,1,1
90000140371,7,5,4,2,1,1,7,33,2
90000140372,2,5,2,2,2,1,7,17,5
90000140372,2,5,2,2,2,9,7,21,5
90000140372,2,5,2,2,2,1,7,35,5
90000140501,7,7,4,1,1,4,6,19,4
90000140501,7,7,4,1,1,4,6,23,4
90000140501,7,7,4,1,1,4,6,25,5
90000140501,7,7,4,1,1,4,6,28,1
90000140502,1,7,4,2,1,4,6,19,4
90000140502,1,7,4,2,1,4,6,23,4
90000140502,1,7,4,2,1,4,6,25,5
90000140502,1,7,4,2,1,4,6,28,1
90000140861,7,5,5,1,1,4,3,23,3
90000140861,7,5,5,1,1,1,3,23,1
90000140861,7,5,5,1,1,20,3,30,2
90000140861,7,5,5,1,1,20,3,36,1
90000140902,3,8,5,2,1,1,1,23,3
90000140902,3,8,5,2,1,1,1,27,5
90000140902,3,8,5,2,1,1,1,27,1
90000140921,7,7,4,1,1,1,3,10,5
90000140921,7,7,4,1,1,1,3,14,1
90000140921,7,7,4,1,1,1,3,17,2
90000140921,7,7,4,1,1,1,3,18,1
90000140921,7,7,4,1,1,1,3,21,2
90000140921,7,7,4,1,1,1,3,22,1
90000140921,7,7,4,1,1,1,3,23,2
90000140921,7,7,4,1,1,1,3,24,1
90000140921,7,7,4,1,1,1,3,29,1
90000140921,7,7,4,1,1,1,3,31,1
90000140921,7,7,4,1,1,1,3,34,2
90000140921,7,7,4,1,1,1,3,34,1
90000140922,1,7,4,2,1,3,3,14,2
90000140922,1,7,4,2,1,3,3,36,5
90000140922,1,7,4,2,1,3,3,41,1
90000141191,7,8,4,2,1,3,4,19,2
90000141191,7,8,4,2,1,3,4,33,1
90000141192,1,8,5,1,1,3,4,34,5
90000141192,1,8,5,1,1,3,4,36,5
90000141192,1,8,5,1,1,3,4,44,1
90000141361,7,6,4,2,1,1,2,15,2
90000141361,7,6,4,2,1,1,2,35,1
90000141362,1,6,4,1,1,1,2,13,2
90000141362,1,6,4,1,1,1,2,31,1
90000141363,2,6,2,2,2,9,2,16,4
90000141363,2,6,2,2,2,9,2,25,1
90000141371,7,6,5,1,1,1,6,17,2
90000141371,7,6,5,1,1,1,6,30,1
90000141372,2,6,3,1,1,1,6,16,2
90000141372,2,6,3,1,1,1,6,37,1
90000141471,7,8,5,1,1,2,2,16,2
90000141471,7,8,5,1,1,2,2,35,1
90000141472,1,8,4,2,1,4,2,16,2
90000141472,1,8,4,2,1,4,2,34,1
90000141551,7,8,3,1,1,3,1,21,1
90000141552,1,8,3,2,1,3,1,21,1
90000141601,7,3,4,1,1,1,6,30,2
90000141601,7,3,4,1,1,1,6,39,1
90000141751,7,5,4,2,1,1,5,29,3
90000141751,7,5,4,2,1,1,5,29,1
90000141771,7,8,3,2,1,3,1,31,5
90000141771,7,8,3,2,1,3,1,32,3
90000141771,7,8,3,2,1,3,1,33,5
90000141771,7,8,3,2,1,3,1,33,1
90000141772,1,8,4,1,1,3,1,26,5
90000141772,1,8,4,1,1,3,1,27,1
90000141881,7,10,3,2,1,1,6,21,2
90000141881,7,10,3,2,1,1,6,31,1
90000141982,1,7,5,2,1,1,6,22,2
90000141982,1,7,5,2,1,1,6,30,1
90000142024,2,5,2,1,2,20,5,17,5
90000142141,7,9,4,1,1,1,5,35,2
90000142141,7,9,4,1,1,1,5,44,1
90000142142,1,9,4,2,1,1,5,13,5
90000142142,1,9,4,2,1,1,5,16,1
90000142201,7,8,3,1,1,4,3,15,2
90000142201,7,8,3,1,1,4,3,34,1
90000142281,7,7,5,1,2,3,6,20,5
90000142281,7,7,5,1,2,3,6,23,3
90000142281,7,7,5,1,2,3,6,25,5
90000142281,7,7,5,1,2,3,6,26,1
90000142591,7,3,4,2,1,1,1,19,4
90000142591,7,3,4,2,1,1,1,27,1
90000142592,1,3,4,1,2,1,1,42,3
90000142592,1,3,4,1,2,1,1,43,1
90000142681,7,11,4,2,1,3,2,27,2
90000142681,7,11,4,2,1,3,2,28,3
90000142681,7,11,4,2,1,3,2,30,5
90000142681,7,11,4,2,1,3,2,36,1
90000142711,7,5,5,1,2,3,5,15,5
90000142711,7,5,5,1,2,3,5,16,1
90000142712,1,5,5,2,2,3,5,15,5
90000142712,1,5,5,2,2,3,5,16,1
90000142801,7,6,5,1,2,3,1,23,1
90000142802,1,6,5,2,2,3,1,23,1
90000142852,1,9,4,2,2,3,5,21,3
90000142852,1,9,4,2,2,3,5,22,1
90000142852,1,9,4,2,2,3,5,31,5
90000142852,1,9,4,2,2,3,5,33,5
90000142852,1,9,4,2,2,3,5,34,5
90000142852,1,9,4,2,2,3,5,35,5
90000142852,1,9,4,2,2,3,5,36,1
90000142871,7,7,3,2,1,3,5,23,2
90000142871,7,7,3,2,1,3,5,30,5
90000142871,7,7,3,2,1,3,5,33,1
90000143092,1,5,6,1,2,1,2,24,3
90000143092,1,5,6,1,2,1,2,26,1
90000143241,7,7,5,1,2,3,2,25,3
90000143241,7,7,5,1,2,3,2,27,1
90000143341,7,8,4,1,2,1,3,25,3
90000143341,7,8,4,1,2,1,3,26,1
90000143342,1,8,4,2,1,1,3,24,2
90000143342,1,8,4,2,1,1,3,36,1
90000143461,7,9,4,2,1,3,1,26,5
90000143461,7,9,4,2,1,3,1,27,3
90000143461,7,9,4,2,1,3,1,28,3
90000143461,7,9,4,2,1,3,1,29,1
90000143462,1,9,4,1,1,4,1,26,5
90000143462,1,9,4,1,1,4,1,33,1
90000143463,2,9,3,2,1,3,1,26,3
90000143463,2,9,3,2,1,3,1,27,3
90000143463,2,9,3,2,1,3,1,28,3
90000143463,2,9,3,2,1,3,1,29,1
90000143471,7,7,5,1,2,3,1,27,3
90000143471,7,7,5,1,2,3,1,29,1
90000143472,1,7,5,2,2,3,1,27,3
90000143472,1,7,5,2,2,3,1,29,1
90000143491,7,6,4,1,1,3,7,26,5
90000143491,7,6,4,1,1,3,7,31,1
90000143561,7,3,4,1,2,1,2,34,5
90000143561,7,3,4,1,2,1,2,35,1
90000143562,1,3,4,2,1,1,2,28,5
90000143562,1,3,4,2,1,1,2,31,3
90000143562,1,3,4,2,1,1,2,32,1
90000143562,1,3,4,2,1,1,2,34,5
90000143562,1,3,4,2,1,1,2,35,1
90000143601,7,5,5,2,2,1,4,18,5
90000143601,7,5,5,2,2,1,4,20,3
90000143601,7,5,5,2,2,1,4,22,1
90000143642,1,9,3,2,2,3,2,17,5
90000143642,1,9,3,2,2,3,2,27,1
90000143881,7,11,3,1,1,1,6,15,2
90000143881,7,11,3,1,1,1,6,33,1
90000143882,1,11,3,2,1,3,6,17,5
90000143882,1,11,3,2,1,3,6,18,1
90000143951,7,6,5,1,1,4,2,17,2
90000143951,7,6,5,1,1,4,2,18,2
90000143951,7,6,5,1,1,4,2,33,2
90000143951,7,6,5,1,1,4,2,47,2
90000144221,7,9,4,2,1,1,7,15,5
90000144221,7,9,4,2,1,1,7,19,1
90000144221,7,9,4,2,1,1,7,33,3
90000144221,7,9,4,2,1,1,7,34,3
90000144221,7,9,4,2,1,1,7,35,1
90000144223,2,9,2,2,1,1,7,14,2
90000144223,2,9,2,2,1,1,7,29,1
90000144223,2,9,2,2,1,1,7,33,2
90000144223,2,9,2,2,1,1,7,39,1
90000144223,2,9,2,2,1,1,7,40,5
90000144223,2,9,2,2,1,1,7,47,1
90000144361,7,5,3,1,1,3,7,30,5
90000144361,7,5,3,1,1,3,7,31,1
90000144541,7,7,3,2,1,1,3,13,5
90000144541,7,7,3,2,1,1,3,17,2
90000144541,7,7,3,2,1,1,3,37,1
90000144542,1,7,3,1,1,1,3,13,5
90000144542,1,7,3,1,1,1,3,13,1
90000144542,1,7,3,1,1,1,3,17,2
90000144542,1,7,3,1,1,1,3,25,1
90000144542,1,7,3,1,1,1,3,26,2
90000144542,1,7,3,1,1,1,3,37,5
90000144542,1,7,3,1,1,1,3,37,1
90000144571,7,6,3,1,1,20,6,34,5
90000144571,7,6,3,1,1,20,6,35,5
90000144572,1,6,3,2,1,20,6,34,5
90000144572,1,6,3,2,1,20,6,35,5
90000144651,7,4,3,1,1,2,7,42,5
90000144651,7,4,3,1,1,2,7,43,1
90000144851,7,11,5,1,1,1,3,32,3
90000144851,7,11,5,1,1,1,3,35,5
90000144851,7,11,5,1,1,1,3,38,5
90000144851,7,11,5,1,1,1,3,42,5
90000144851,7,11,5,1,1,1,3,43,5
90000144852,1,11,5,2,2,1,3,32,3
90000144852,1,11,5,2,2,1,3,35,5
90000144852,1,11,5,2,2,1,3,43,5
90000144891,7,4,3,2,1,3,2,27,2
90000144891,7,4,3,2,1,3,2,33,1
90000144891,7,4,3,2,1,3,2,35,2
90000144891,7,4,3,2,1,3,2,39,5
90000144891,7,4,3,2,1,3,2,39,1
90000145051,7,10,4,1,2,1,3,27,5
90000145051,7,10,4,1,2,1,3,29,5
90000145051,7,10,4,1,2,1,3,35,5
90000145051,7,10,4,1,2,1,3,36,3
90000145051,7,10,4,1,2,1,3,38,1
90000145052,1,10,4,2,1,3,3,38,3
90000145052,1,10,4,2,1,3,3,39,3
90000145052,1,10,4,2,1,3,3,40,1
90000145061,7,6,3,1,1,20,3,21,2
90000145061,7,6,3,1,1,20,3,39,1
90000145261,7,9,3,1,1,20,6,38,5
90000145261,7,9,3,1,1,20,6,42,1
90000145551,7,10,4,1,1,1,6,13,2
90000145551,7,10,4,1,1,1,6,32,1
90000145552,1,10,4,2,1,3,6,16,2
90000145552,1,10,4,2,1,3,6,34,1
90000145581,7,5,4,1,2,1,2,21,5
90000145581,7,5,4,1,2,1,2,22,1
90000145582,1,5,4,2,1,1,2,21,5
90000145582,1,5,4,2,1,1,2,22,1
90000145851,7,11,4,1,2,3,4,15,5
90000145851,7,11,4,1,2,3,4,19,1
90000146031,7,8,3,1,1,8,5,15,2
90000146031,7,8,3,1,1,8,5,34,1
90000146031,7,8,3,1,1,20,5,35,3
90000146031,7,8,3,1,1,20,5,35,1
90000146031,7,8,3,1,1,20,5,36,1
90000146081,7,6,4,2,1,1,3,20,2
90000146081,7,6,4,2,1,1,3,25,1
90000146082,1,6,4,1,1,2,3,17,2
90000146082,1,6,4,1,1,2,3,41,1
90000146083,2,6,2,2,2,20,3,16,4
90000146083,2,6,2,2,2,20,3,31,1
90000146481,7,6,5,1,1,3,3,16,2
90000146481,7,6,5,1,1,3,3,34,1
90000146661,7,6,5,1,2,3,1,18,5
90000146661,7,6,5,1,2,3,1,24,1
90000146662,1,6,5,2,2,3,1,18,5
90000146662,1,6,5,2,2,3,1,24,1
90000146741,7,8,3,2,1,3,4,35,5
90000146741,7,8,3,2,1,3,4,37,1
90000146861,7,6,4,1,1,1,5,18,2
90000146861,7,6,4,1,1,1,5,37,1
90000146941,7,6,4,2,1,3,7,32,3
90000146941,7,6,4,2,1,3,7,36,1
90000146981,7,5,3,1,1,1,1,28,3
90000146981,7,5,3,1,1,1,1,33,1
90000147002,1,7,4,2,1,3,4,18,5
90000147002,1,7,4,2,1,3,4,21,1
90000147231,7,3,3,2,1,3,4,13,2
90000147231,7,3,3,2,1,3,4,34,5
90000147231,7,3,3,2,1,3,4,35,5
90000147231,7,3,3,2,1,3,4,42,1
90000147361,7,5,3,2,1,3,5,18,5
90000147361,7,5,3,2,1,3,5,23,5
90000147361,7,5,3,2,1,1,5,23,5
90000147361,7,5,3,2,1,1,5,28,3
90000147361,7,5,3,2,1,1,5,31,5
90000147361,7,5,3,2,1,3,5,32,1
90000147362,1,5,3,1,1,4,5,11,2
90000147362,1,5,3,1,1,4,5,34,1
90000147371,7,3,5,2,2,20,4,23,5
90000147371,7,3,5,2,2,20,4,24,5
90000147581,7,9,4,2,1,1,6,27,3
90000147581,7,9,4,2,1,1,6,29,1
90000147582,1,9,4,1,1,3,6,11,2
90000147582,1,9,4,1,1,3,6,28,1
90000148231,7,7,5,1,1,4,7,22,3
90000148231,7,7,5,1,1,4,7,23,5
90000148231,7,7,5,1,1,4,7,27,1
90000148232,1,7,4,2,2,4,7,22,3
90000148232,1,7,4,2,2,4,7,23,5
90000148232,1,7,4,2,2,4,7,27,1
90000148301,7,7,4,2,1,1,4,10,5
90000148301,7,7,4,2,1,1,4,15,2
90000148301,7,7,4,2,1,1,4,35,5
90000148301,7,7,4,2,1,1,4,37,1
90000148302,1,7,4,1,1,4,4,18,2
90000148302,1,7,4,1,1,4,4,34,5
90000148302,1,7,4,1,1,4,4,37,1
90000148362,1,8,3,1,1,1,7,29,5
90000148362,1,8,3,1,1,1,7,31,1
90000148451,7,7,4,2,1,4,6,21,2
90000148451,7,7,4,2,1,4,6,29,1
90000148451,7,7,4,2,1,4,6,35,3
90000148451,7,7,4,2,1,4,6,36,1
90000148452,1,7,4,1,1,4,6,21,5
90000148452,1,7,4,1,1,4,6,29,5
90000148631,7,7,4,2,1,3,4,10,2
90000148631,7,7,4,2,1,3,4,31,1
90000148631,7,7,4,2,1,3,4,35,3
90000148631,7,7,4,2,1,3,4,36,1
90000148632,1,7,3,1,1,3,4,10,2
90000148632,1,7,3,1,1,3,4,31,1
90000148681,7,9,3,2,1,2,2,13,2
90000148681,7,9,3,2,1,2,2,30,1
90000148731,7,3,4,2,2,3,1,21,3
90000148731,7,3,4,2,2,3,1,21,1
90000148792,1,4,5,2,2,1,2,22,5
90000148792,1,4,5,2,2,1,2,23,1
90000149011,7,5,5,2,1,1,1,34,3
90000149011,7,5,5,2,1,1,1,36,1
90000149033,1,5,3,1,1,20,5,29,3
90000149131,7,7,3,2,1,1,3,24,2
90000149131,7,7,3,2,1,1,3,26,1
90000149132,1,7,3,1,1,4,3,16,2
90000149132,1,7,3,1,1,4,3,35,1
90000149282,1,2,5,1,1,1,3,11,2
90000149282,1,2,5,1,1,1,3,29,1
90000149611,7,6,5,2,2,1,6,28,5
90000149611,7,6,5,2,2,1,6,31,1
90000149611,7,6,5,2,2,1,6,33,5
90000149611,7,6,5,2,2,1,6,36,1
90000149612,1,6,5,1,2,4,6,31,5
90000149612,1,6,5,1,2,4,6,32,1
90000149612,1,6,5,1,2,1,6,33,5
